YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
2001,5870,0.014728025021065287,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006718468906642764,0.007109795398088026,0.10228402774718132
2002,5870,0.0148388787910381,6.944857005666809,0.04561690312878633,0.4827392259260142,0.000676903696350587,0.007163308861195682,0.10305389132818157
2003,5870,0.0192166991114188,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0008766063018206258,0.009276654453899438,0.13345722744972802
2004,5870,0.014553144268605198,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006638693723202152,0.007025373599016083,0.10106950592830258
2005,5870,0.012643340209270588,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0005767500255505855,0.006103436265742534,0.0878061898273817
2006,5870,0.015069509440927885,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006874243523651383,0.00727464332259829,0.10465558821279014
2007,5870,0.014362507535848456,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006551731149492627,0.006933345770212029,0.09974556107927948
2008,5870,0.019977603767594426,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0009113164158116317,0.009643972978625157,0.13874160148181378
2009,5870,0.023511720457125816,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0010725318744838122,0.011350029733661749,0.16328553653194985
2010,5870,0.01242486602314244,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0005667839097658374,0.005997970206246216,0.08628891784529229
2011,5870,0.014292101042356009,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006519613887559802,0.006899357794043321,0.09925659804970403
2012,5870,0.01993628382832368,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0009094315281446307,0.009624026223126287,0.13845464041209563
2013,5870,0.013646344453236705,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0006225039729853494,0.006587625758075245,0.09477191087780333
2014,5870,0.0210320339707374,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0009594162562444712,0.010152987798683406,0.14606446846509794
2015,5870,0.0,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0,0.0,0.0
2016,5870,0.0,6.944857005666809,0.04561690312878633,0.4827392259260142,0.0,0.0,0.0
1979,5877,0.016007687075889183,18.9687091928839,0.02352623398500405,0.5281137255847129,0.0003766005917060942,0.008453879259642095,0.30364516099322797
1980,5877,0.01515614668097345,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00035656705312762395,0.00800416908919727,0.2874925388760779
1981,5877,0.011583789663161368,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00027252294604860564,0.006117558315401837,0.21972953747204255
1982,5877,0.0197108451789986,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00046372195572331006,0.010409567881904428,0.373889290146382
1983,5877,0.009936810998171845,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00023377574060775248,0.005247766276675682,0.1884884781289721
1984,5877,0.022274893477314917,18.9687091928839,0.02352623398500405,0.5281137255847129,0.0005240443559383513,0.011763676981307402,0.4225259766736531
1985,5877,0.017353952226973304,18.9687091928839,0.02352623398500405,0.5281137255847129,0.0004082731406563561,0.009164860364205997,0.3291820731406565
1986,5877,0.011830179350203385,18.9687091928839,0.02352623398500405,0.5281137255847129,0.000278319567477448,0.006247680090971248,0.22440323179366822
1987,5877,0.0195207678626834,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00045925015230443704,0.010309185442236064,0.3702837688090352
1988,5877,0.011831503028755177,18.9687091928839,0.02352623398500405,0.5281137255847129,0.0002783507086487784,0.0062483791437827115,0.22442834026718203
1989,5877,0.012657531822002424,18.9687091928839,0.02352623398500405,0.5281137255847129,0.0002977840553170637,0.00668461628722476,0.24009704023123787
1990,5877,0.018981989228444462,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00044657472008921095,0.010024649050442695,0.36006383357681765
1991,5877,0.011876035364156507,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00027939838679132877,0.006271897281340495,0.2252730611870898
1992,5877,0.017341844117001126,18.9687091928839,0.02352623398500405,0.5281137255847129,0.0004079882824280345,0.009158465905138802,0.32895239792371883
1993,5877,0.016201881302862854,18.9687091928839,0.02352623398500405,0.5281137255847129,0.0003811692505284138,0.008556435896336204,0.3073287748116284
1994,5877,0.01628589698391392,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00038314582309923064,0.00860080573066362,0.30892244383312817
1995,5877,0.013661565005549044,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00032140517492189,0.007214859992398245,0.25914225370993915
1996,5877,0.015871518991663457,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00037339706949531004,0.008381967025375915,0.301062228202198
1997,5877,0.02408503374802121,18.9687091928839,0.02352623398500405,0.5281137255847129,0.000566630139492666,0.012719636903501023,0.45686200106700886
1998,5877,0.026320683674573787,18.9687091928839,0.02352623398500405,0.5281137255847129,0.0006192265627732992,0.013900314315315894,0.499269394380877
1999,5877,0.01617909502535858,18.9687091928839,0.02352623398500405,0.5281137255847129,0.00038063317523220105,0.008544402150431216,0.3068965485400615
