process,scenario,event_id,event_year,response_start,response_end,response_window_complete,anomaly_pre,t_min,anomaly_min,maximum_deficit,time_to_maximum_deficit,event_specific_incremental_loss,anomaly_end,recovered_amount,event_specific_recovery_fraction,event_specific_recovery_status,half_recovery_target,half_recovery_year,half_recovery_time,half_recovery_status,anomaly_event_year,initial_anomaly_change,initial_event_year_loss
csto,6y,6,2010,2010,2015,TRUE,-0.5553158264255208,2012,-0.7626189275679315,0.7626189275679315,2,0.20730310114241068,-0.7173904516801699,0.04522847588776158,0.21817558752626204,Partial recovery,-0.6589673769967261,2014,2,Observed,-0.6936804863195504,-0.13836465989402957,0.13836465989402957
csto,6y,7,2016,2016,2016,FALSE,-0.7173904516801699,2016,-0.7269785014120318,0.7269785014120318,0,0.009588049731861892,-0.7269785014120318,0,0,No recovery,-0.7221844765461009,NA,NA,Not observed before simulation end,-0.7269785014120318,-0.009588049731861892,0.009588049731861892
csto,4y,1,1980,1980,1983,TRUE,0,1982,-0.02303398558898329,0.02303398558898329,2,0.02303398558898329,-0.0189974534270927,0.00403653216189059,0.17524245408146757,Partial recovery,-0.011516992794491645,NA,NA,Not observed before next drought,-0.019331834800026662,-0.019331834800026662,0.019331834800026662
csto,4y,2,1984,1984,1987,TRUE,-0.0189974534270927,1987,-0.05409183640171756,0.05409183640171756,3,0.03509438297462486,-0.05409183640171756,0,0,No recovery,-0.03654464491440513,NA,NA,Not observed before next drought,-0.01610020951986611,0.0028972439072265897,0
csto,4y,3,1988,1988,1991,TRUE,-0.05409183640171756,1991,-0.09640924320825266,0.09640924320825266,3,0.0423174068065351,-0.09640924320825266,0,0,No recovery,-0.07525053980498511,NA,NA,Not observed before next drought,-0.05558033236206933,-0.0014884959603517697,0.0014884959603517697
csto,4y,4,1992,1992,1995,TRUE,-0.09640924320825266,1995,-0.5131586592095143,0.5131586592095143,3,0.41674941600126164,-0.5131586592095143,0,0,No recovery,-0.30478395120888346,NA,NA,Not observed before next drought,-0.41131678350334744,-0.31490754029509477,0.31490754029509477
csto,4y,5,1996,1996,1999,TRUE,-0.5131586592095143,1998,-0.6365672023273113,0.6365672023273113,2,0.12340854311779703,-0.5345444015440836,0.10202280078322779,0.8267077643550501,Partial recovery,-0.5748629307684128,1999,1,Observed,-0.38014318749666537,0.13301547171284894,0
csto,4y,6,2000,2000,2003,TRUE,-0.5345444015440836,2002,-0.7061934056177807,0.7061934056177807,2,0.1716490040736971,-0.6758822179721335,0.03031118764564711,0.17658819408374238,Partial recovery,-0.6203689035809321,NA,NA,Not observed before next drought,-0.6359736660741155,-0.10142926453003198,0.10142926453003198
csto,4y,7,2004,2004,2007,TRUE,-0.6758822179721335,2005,-0.7767196515727014,0.7767196515727014,1,0.10083743360056785,-0.7122325896573058,0.06448706191539555,0.6395151047857728,Partial recovery,-0.7263009347724174,2007,2,Observed,-0.7172301963360058,-0.04134797836387227,0.04134797836387227
csto,4y,8,2008,2008,2011,TRUE,-0.7122325896573058,2009,-0.7681099201680621,0.7681099201680621,1,0.05587733051075627,-0.49590992895733843,0.2721999912107237,4.871385027212883,Complete recovery,-0.740171254912684,2010,1,Observed,-0.722855491812168,-0.010622902154862168,0.010622902154862168
csto,4y,9,2012,2012,2015,TRUE,-0.49590992895733843,2013,-0.6736359952405586,0.6736359952405586,1,0.17772606628322019,-0.5950786057830465,0.07855738945751212,0.4420138874413889,Partial recovery,-0.5847729620989486,2014,1,Observed,-0.6143681755959256,-0.11845824663858717,0.11845824663858717
csto,4y,10,2016,2016,2016,FALSE,-0.5950786057830465,2016,-0.7097782175050292,0.7097782175050292,0,0.11469961172198273,-0.7097782175050292,0,0,No recovery,-0.6524284116440379,NA,NA,Not observed before simulation end,-0.7097782175050292,-0.11469961172198273,0.11469961172198273
csto,2y,1,1980,1980,1981,TRUE,0,1980,-0.019331834800026662,0.019331834800026662,0,0.019331834800026662,-0.009405567759705184,0.009926267040321478,0.5134674045687473,Partial recovery,-0.009665917400013331,1981,1,Observed,-0.019331834800026662,-0.019331834800026662,0.019331834800026662
csto,2y,2,1982,1982,1983,TRUE,-0.009405567759705184,1982,-0.062354674021689656,0.062354674021689656,0,0.05294910626198447,-0.0370677816894523,0.025286892332237354,0.47756976684595,Partial recovery,-0.03588012089069742,NA,NA,Not observed before next drought,-0.062354674021689656,-0.05294910626198447,0.05294910626198447
csto,2y,3,1984,1984,1985,TRUE,-0.0370677816894523,1984,-0.0616553556594543,0.0616553556594543,0,0.024587573970001997,-0.060184569038045296,0.0014707866214090023,0.0598182896451448,Partial recovery,-0.0493615686744533,NA,NA,Not observed before next drought,-0.0616553556594543,-0.024587573970001997,0.024587573970001997
csto,2y,4,1986,1986,1987,TRUE,-0.060184569038045296,1987,-0.16660870287957255,0.16660870287957255,1,0.10642413384152725,-0.16660870287957255,0,0,No recovery,-0.11339663595880892,NA,NA,Not observed before next drought,-0.08872396469606941,-0.028539395658024116,0.028539395658024116
csto,2y,5,1988,1988,1989,TRUE,-0.16660870287957255,1988,-0.4631866351686471,0.4631866351686471,0,0.2965779322890746,-0.41894294507176894,0.044243690096878174,0.14918065466096053,Partial recovery,-0.3148976690241098,NA,NA,Not observed before next drought,-0.4631866351686471,-0.2965779322890746,0.2965779322890746
csto,2y,6,1990,1990,1991,TRUE,-0.41894294507176894,1991,-0.6940855132495868,0.6940855132495868,1,0.27514256817781785,-0.6940855132495868,0,0,No recovery,-0.5565142291606778,NA,NA,Not observed before next drought,-0.6936146178191739,-0.27467167274740495,0.27467167274740495
csto,2y,7,1992,1992,1993,TRUE,-0.6940855132495868,1992,-0.7812252288323303,0.7812252288323303,0,0.08713971558274347,-0.7452750409452635,0.03595018788706672,0.4125580126886028,Partial recovery,-0.7376553710409586,NA,NA,Not observed before next drought,-0.7812252288323303,-0.08713971558274347,0.08713971558274347
csto,2y,8,1994,1994,1995,TRUE,-0.7452750409452635,1995,-0.8430376955679818,0.8430376955679818,1,0.09776265462271827,-0.8430376955679818,0,0,No recovery,-0.7941563682566226,NA,NA,Not observed before next drought,-0.7889169271809028,-0.04364188623563925,0.04364188623563925
csto,2y,9,1996,1996,1997,TRUE,-0.8430376955679818,1997,-0.8382313923302335,0.8382313923302335,1,0,-0.8382313923302335,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.7537077752614117,0.08932992030657005,0
csto,2y,10,1998,1998,1999,TRUE,-0.8382313923302335,1998,-0.904484073034489,0.904484073034489,0,0.0662526807042555,-0.6214067054730436,0.2830773675614454,4.272693037509997,Complete recovery,-0.8713577326823612,1999,1,Observed,-0.904484073034489,-0.0662526807042555,0.0662526807042555
csto,2y,11,2000,2000,2001,TRUE,-0.6214067054730436,2001,-0.5997291040854793,0.5997291040854793,1,0,-0.5997291040854793,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.5187515699057184,0.1026551355673252,0
csto,2y,12,2002,2002,2003,TRUE,-0.5997291040854793,2003,-0.7868763873318273,0.7868763873318273,1,0.187147283246348,-0.7868763873318273,0,0,No recovery,-0.6933027457086534,NA,NA,Not observed before next drought,-0.6959518117548783,-0.096222707669399,0.096222707669399
csto,2y,13,2004,2004,2005,TRUE,-0.7868763873318273,2005,-0.9175083810852904,0.9175083810852904,1,0.13063199375346313,-0.9175083810852904,0,0,No recovery,-0.8521923842085588,NA,NA,Not observed before next drought,-0.906374939652097,-0.11949855232026974,0.11949855232026974
csto,2y,14,2006,2006,2007,TRUE,-0.9175083810852904,2007,-1,1,1,0.08249161891470957,-1,0,0,No recovery,-0.9587541905426452,NA,NA,Not observed before next drought,-0.9466993862655703,-0.02919100518027984,0.02919100518027984
ctotal,8y,1,1980,1980,1987,TRUE,0,1984,-0.009241076255793061,0.009241076255793061,4,0.009241076255793061,0.006645612260380882,0.015886688516173943,1.7191383423781261,Complete recovery,-0.004620538127896531,1985,1,Observed,0.013082127110206015,0.013082127110206015,0
ctotal,8y,2,1988,1988,1995,TRUE,0.006645612260380882,1990,-0.010934139166345717,0.010934139166345717,2,0.0175797514267266,0.016325589382136428,0.027259728548482146,1.5506321953471436,Complete recovery,-0.0021442634529824176,1991,1,Observed,0.011130393326684878,0.0044847810663039955,0
ctotal,8y,3,1996,1996,2003,TRUE,0.016325589382136428,1996,0.004615887550907384,0,NA,0.011709701831229043,0.020734981797494435,0.01611909424658705,1.3765588978191086,Complete recovery,0.010470738466521905,1998,2,Observed,0.004615887550907384,-0.011709701831229043,0.011709701831229043
ctotal,8y,4,2004,2004,2011,TRUE,0.020734981797494435,2009,-0.028758129819644755,0.028758129819644755,5,0.04949311161713919,0.03420873202383448,0.06296686184347924,1.2722348582681184,Complete recovery,-0.0040115740110751585,2010,1,Observed,0.0092213330799324,-0.011513648717562035,0.011513648717562035
ctotal,8y,5,2012,2012,2016,FALSE,0.03420873202383448,2013,-0.21718105808650381,0.21718105808650381,1,0.2513897901103383,-0.14297638921226669,0.07420466887423713,0.29517773510876366,Partial recovery,-0.09148616303133467,2014,1,Observed,-0.13546588220349756,-0.16967461422733204,0.16967461422733204
ctotal,6y,1,1980,1980,1985,TRUE,0,1984,-0.009241076255793061,0.009241076255793061,4,0.009241076255793061,0.01678307770127604,0.026024153957069102,2.8161388605309945,Complete recovery,-0.004620538127896531,1985,1,Observed,0.013082127110206015,0.013082127110206015,0
ctotal,6y,2,1986,1986,1991,TRUE,0.01678307770127604,1990,-0.02584621365070526,0.02584621365070526,4,0.042629291351981305,0.006871073852818009,0.03271728750352327,0.7674837292833077,Partial recovery,-0.004531567974714608,1991,1,Observed,-0.0033262668827232973,-0.02010934458399934,0.02010934458399934
ctotal,6y,3,1992,1992,1997,TRUE,0.006871073852818009,1993,-0.041980235841200496,0.041980235841200496,1,0.048851309694018505,0.01869222200400381,0.06067245784520431,1.2419822155276468,Complete recovery,-0.017554580994191243,1994,1,Observed,0.006538030388644235,-3.3304346417377395e-4,3.3304346417377395e-4
ctotal,6y,4,1998,1998,2003,TRUE,0.01869222200400381,2003,0.04033265188207581,0,NA,0,0.04033265188207581,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.07187282205974065,0.05318060005573684,0
ctotal,6y,5,2004,2004,2009,TRUE,0.04033265188207581,2005,-0.12404751410252558,0.12404751410252558,1,0.1643801659846014,-0.03530510690286119,0.08874240719966439,0.5398607956630089,Partial recovery,-0.041857431110224885,2008,3,Observed,-0.05166597283939288,-0.09199862472146869,0.09199862472146869
ctotal,6y,6,2010,2010,2015,TRUE,-0.03530510690286119,2013,-0.2953354361946164,0.2953354361946164,3,0.2600303292917552,-0.1951505667770082,0.10018486941760818,0.38528147732028717,Partial recovery,-0.1653202715487388,2014,1,Observed,-0.19909332087888013,-0.16378821397601895,0.16378821397601895
ctotal,6y,7,2016,2016,2016,FALSE,-0.1951505667770082,2016,-0.3110631871293454,0.3110631871293454,0,0.11591262035233718,-0.3110631871293454,0,0,No recovery,-0.2531068769531768,NA,NA,Not observed before simulation end,-0.3110631871293454,-0.11591262035233718,0.11591262035233718
ctotal,4y,1,1980,1980,1983,TRUE,0,1983,0.004844444800542022,0,NA,0,0.004844444800542022,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.013082127110206015,0.013082127110206015,0
ctotal,4y,2,1984,1984,1987,TRUE,0.004844444800542022,1986,0.0018703333932830403,0,NA,0.002974111407258982,0.005215713642906912,0.0033453802496238717,1.1248335356431927,Complete recovery,0.0033573890969125315,1987,1,Observed,0.0035538890557598652,-0.001290555744782157,0.001290555744782157
ctotal,4y,3,1988,1988,1991,TRUE,0.005215713642906912,1988,-0.0019531944262007536,0.0019531944262007536,0,0.007168908069107666,0.04609305686256845,0.0480462512887692,6.702032000634882,Complete recovery,0.0016312596083530792,1989,1,Observed,-0.0019531944262007536,-0.007168908069107666,0.007168908069107666
ctotal,4y,4,1992,1992,1995,TRUE,0.04609305686256845,1993,-0.028023507244856225,0.028023507244856225,1,0.07411656410742468,-0.01265963804096375,0.015363869203892475,0.20729332759710847,Partial recovery,0.009034774808856113,1994,1,Observed,0.004044582394295603,-0.042048474468272846,0.042048474468272846
ctotal,4y,5,1996,1996,1999,TRUE,-0.01265963804096375,1998,-0.12742872465855515,0.12742872465855515,2,0.1147690866175914,-0.022263656478675897,0.10516506817987925,0.9163187690975308,Partial recovery,-0.07004418134975945,1999,1,Observed,0.0088860239773677855,0.021545662018331538,0
ctotal,4y,6,2000,2000,2003,TRUE,-0.022263656478675897,2003,-0.2188216872012403,0.2188216872012403,3,0.1965580307225644,-0.2188216872012403,0,0,No recovery,-0.1205426718399581,NA,NA,Not observed before next drought,-0.071015150814642,-0.04875149433596611,0.04875149433596611
ctotal,4y,7,2004,2004,2007,TRUE,-0.2188216872012403,2005,-0.2920680901861803,0.2920680901861803,1,0.07324640298494,-0.24122969572895603,0.05083839445722427,0.6940735979578002,Partial recovery,-0.2554448886937103,2006,1,Observed,-0.22618016850756364,-0.007358481306323356,0.007358481306323356
ctotal,4y,8,2008,2008,2011,TRUE,-0.24122969572895603,2009,-0.29059257604182065,0.29059257604182065,1,0.04936288031286462,-0.09960162154371723,0.19099095449810344,3.869120952577977,Complete recovery,-0.26591113588538834,2010,1,Observed,-0.2417760005975224,-5.463048685663829e-4,5.463048685663829e-4
ctotal,4y,9,2012,2012,2015,TRUE,-0.09960162154371723,2013,-0.27861401871432434,0.27861401871432434,1,0.17901239717060713,-0.1937136977875629,0.08490032092676145,0.47427062186004637,Partial recovery,-0.18910782012902078,NA,NA,Not observed before next drought,-0.16831360159566022,-0.068711980051943,0.068711980051943
ctotal,4y,10,2016,2016,2016,FALSE,-0.1937136977875629,2016,-0.2978605448378867,0.2978605448378867,0,0.10414684705032382,-0.2978605448378867,0,0,No recovery,-0.2457871213127248,NA,NA,Not observed before simulation end,-0.2978605448378867,-0.10414684705032382,0.10414684705032382
ctotal,2y,1,1980,1980,1981,TRUE,0,1981,0.008281917379771854,0,NA,0,0.008281917379771854,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.013082127110206015,0.013082127110206015,0
ctotal,2y,2,1982,1982,1983,TRUE,0.008281917379771854,1983,0.024629936080178383,0,NA,0,0.024629936080178383,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.03621114135751042,0.027929223977738567,0
ctotal,2y,3,1984,1984,1985,TRUE,0.024629936080178383,1984,0.01963445918139974,0,NA,0.004995476898778644,0.023012562706374733,0.0033781035249749944,0.6762324385487429,Partial recovery,0.02213219763078906,1985,1,Observed,0.01963445918139974,-0.004995476898778644,0.004995476898778644
ctotal,2y,4,1986,1986,1987,TRUE,0.023012562706374733,1986,0.005648882974003163,0,NA,0.01736367973237157,0.014537981684713519,0.008889098710710357,0.5119363434317539,Partial recovery,0.014330722840188947,1987,1,Observed,0.005648882974003163,-0.01736367973237157,0.01736367973237157
ctotal,2y,5,1988,1988,1989,TRUE,0.014537981684713519,1988,0.0038625339805917463,0,NA,0.010675447704121772,0.021916137182339403,0.018053603201747655,1.6911331217310155,Complete recovery,0.009200257832652632,1989,1,Observed,0.0038625339805917463,-0.010675447704121772,0.010675447704121772
ctotal,2y,6,1990,1990,1991,TRUE,0.021916137182339403,1991,-0.1926471098665032,0.1926471098665032,1,0.2145632470488426,-0.1926471098665032,0,0,No recovery,-0.08536548634208191,NA,NA,Not observed before next drought,-0.11366824299776193,-0.13558438018010133,0.13558438018010133
ctotal,2y,7,1992,1992,1993,TRUE,-0.1926471098665032,1992,-0.36271409126184784,0.36271409126184784,0,0.17006698139534462,-0.3443417541436049,0.018372337118242932,0.10803000657449108,Partial recovery,-0.27768060056417554,NA,NA,Not observed before next drought,-0.36271409126184784,-0.17006698139534462,0.17006698139534462
ctotal,2y,8,1994,1994,1995,TRUE,-0.3443417541436049,1995,-0.39020447229199207,0.39020447229199207,1,0.04586271814838716,-0.39020447229199207,0,0,No recovery,-0.3672731132177985,NA,NA,Not observed before next drought,-0.3482909834292051,-0.003949229285600209,0.003949229285600209
ctotal,2y,9,1996,1996,1997,TRUE,-0.39020447229199207,1997,-0.43792478291247644,0.43792478291247644,1,0.047720310620484374,-0.43792478291247644,0,0,No recovery,-0.4140646276022343,NA,NA,Not observed before next drought,-0.39396600826040334,-0.003761535968411278,0.003761535968411278
ctotal,2y,10,1998,1998,1999,TRUE,-0.43792478291247644,1998,-0.48537474629165095,0.48537474629165095,0,0.04744996337917451,-0.29614989299392963,0.18922485329772132,3.987881967065351,Complete recovery,-0.4616497646020637,1999,1,Observed,-0.48537474629165095,-0.04744996337917451,0.04744996337917451
ctotal,2y,11,2000,2000,2001,TRUE,-0.29614989299392963,2001,-0.15391855907074867,0.15391855907074867,1,0,-0.15391855907074867,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.11909601933012416,0.17705387366380548,0
ctotal,2y,12,2002,2002,2003,TRUE,-0.15391855907074867,2003,-0.39415671204752395,0.39415671204752395,1,0.24023815297677528,-0.39415671204752395,0,0,No recovery,-0.2740376355591363,NA,NA,Not observed before next drought,-0.286553991620283,-0.13263543254953433,0.13263543254953433
ctotal,2y,13,2004,2004,2005,TRUE,-0.39415671204752395,2005,-0.6092417585479727,0.6092417585479727,1,0.21508504650044874,-0.6092417585479727,0,0,No recovery,-0.5016992352977483,NA,NA,Not observed before next drought,-0.5165387464326231,-0.12238203438509915,0.12238203438509915
ctotal,2y,14,2006,2006,2007,TRUE,-0.6092417585479727,2007,-1,1,1,0.3907582414520273,-1,0,0,No recovery,-0.8046208792739864,NA,NA,Not observed before next drought,-0.6425253784503455,-0.03328361990237283,0.03328361990237283
ls,8y,1,1980,1980,1987,TRUE,0,1980,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,8y,2,1988,1988,1995,TRUE,0,1988,0,0,NA,0,0.017543859649122806,0.017543859649122806,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,8y,3,1996,1996,2003,TRUE,0.017543859649122806,1996,0.017543859649122806,0,NA,0,0.017543859649122806,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.017543859649122806,0,0
ls,8y,4,2004,2004,2011,TRUE,0.017543859649122806,2011,-0.004083742569139277,0.004083742569139277,7,0.021627602218262085,-0.004083742569139277,0,0,No recovery,0.006730058539991765,NA,NA,Not observed before next drought,0.017543859649122806,0,0
ls,8y,5,2012,2012,2016,FALSE,-0.004083742569139277,2016,-0.07547169811320754,0.07547169811320754,4,0.07138795554406827,-0.07547169811320754,0,0,No recovery,-0.03977772034117341,NA,NA,Not observed before simulation end,-0.018867924528301886,-0.014784181959162609,0.014784181959162609
ls,6y,1,1980,1980,1985,TRUE,0,1980,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,6y,2,1986,1986,1991,TRUE,0,1986,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,6y,3,1992,1992,1997,TRUE,0,1992,0,0,NA,0,0.017543859649122806,0.017543859649122806,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,6y,4,1998,1998,2003,TRUE,0.017543859649122806,1998,0.017543859649122806,0,NA,0,0.017543859649122806,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.017543859649122806,0,0
ls,6y,5,2004,2004,2009,TRUE,0.017543859649122806,2004,0.017543859649122806,0,NA,0,0.039855259757043154,0.02231140010792035,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0.017543859649122806,0,0
ls,6y,6,2010,2010,2015,TRUE,0.039855259757043154,2015,-0.09371930731455161,0.09371930731455161,5,0.13357456707159476,-0.09371930731455161,0,0,No recovery,-0.026932023778754227,NA,NA,Not observed before next drought,-0.07547169811320754,-0.1153269578702507,0.1153269578702507
ls,6y,7,2016,2016,2016,FALSE,-0.09371930731455161,2016,-0.18867924528301888,0.18867924528301888,0,0.09495993796846727,-0.18867924528301888,0,0,No recovery,-0.14119927629878526,NA,NA,Not observed before simulation end,-0.18867924528301888,-0.09495993796846727,0.09495993796846727
ls,4y,1,1980,1980,1983,TRUE,0,1980,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,4y,2,1984,1984,1987,TRUE,0,1984,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,4y,3,1988,1988,1991,TRUE,0,1988,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,4y,4,1992,1992,1995,TRUE,0,1993,-2.4022292687613425e-4,2.4022292687613425e-4,1,2.4022292687613425e-4,0,2.4022292687613425e-4,1,Complete recovery,-1.2011146343806713e-4,1994,1,Observed,0,0,0
ls,4y,5,1996,1996,1999,TRUE,0,1996,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,4y,6,2000,2000,2003,TRUE,0,2000,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,4y,7,2004,2004,2007,TRUE,0,2004,0,0,NA,0,0.0489034534913033,0.0489034534913033,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,4y,8,2008,2008,2011,TRUE,0.0489034534913033,2010,-0.7735849056603774,0.7735849056603774,2,0.8224883591516807,-0.7735849056603774,0,0,No recovery,-0.36234072608453705,NA,NA,Not observed before next drought,0.07547169811320754,0.02656824462190424,0
ls,4y,9,2012,2012,2015,TRUE,-0.7735849056603774,2012,-0.7735849056603774,0.7735849056603774,0,0,-0.7735849056603774,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.7735849056603774,0,0
ls,4y,10,2016,2016,2016,FALSE,-0.7735849056603774,2016,-0.7735849056603774,0.7735849056603774,0,0,-0.7735849056603774,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.7735849056603774,0,0
ls,2y,1,1980,1980,1981,TRUE,0,1980,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,2y,2,1982,1982,1983,TRUE,0,1982,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,2y,3,1984,1984,1985,TRUE,0,1984,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,2y,4,1986,1986,1987,TRUE,0,1986,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,2y,5,1988,1988,1989,TRUE,0,1988,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,2y,6,1990,1990,1991,TRUE,0,1990,0,0,NA,0,0,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,2y,7,1992,1992,1993,TRUE,0,1992,0,0,NA,0,0.017103872393581306,0.017103872393581306,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,0,0,0
ls,2y,8,1994,1994,1995,TRUE,0.017103872393581306,1995,-0.21052631578947367,0.21052631578947367,1,0.22763018818305497,-0.21052631578947367,0,0,No recovery,-0.09671122169794619,NA,NA,Not observed before next drought,-0.0026435952895938974,-0.0197474676831752,0.0197474676831752
ls,2y,9,1996,1996,1997,TRUE,-0.21052631578947367,1997,-0.29031482816630616,0.29031482816630616,1,0.07978851237683249,-0.29031482816630616,0,0,No recovery,-0.2504205719778899,NA,NA,Not observed before next drought,-0.22807017543859648,-0.017543859649122806,0.017543859649122806
ls,2y,10,1998,1998,1999,TRUE,-0.29031482816630616,1999,-0.8947368421052632,0.8947368421052632,1,0.604422013938957,-0.8947368421052632,0,0,No recovery,-0.5925258351357847,NA,NA,Not observed before next drought,-0.8122086037010334,-0.5218937755347273,0.5218937755347273
ls,2y,11,2000,2000,2001,TRUE,-0.8947368421052632,2000,-0.8947368421052632,0.8947368421052632,0,0,-0.8947368421052632,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.8947368421052632,0,0
ls,2y,12,2002,2002,2003,TRUE,-0.8947368421052632,2002,-0.8947368421052632,0.8947368421052632,0,0,-0.8947368421052632,0,NA,No incremental loss,NA,NA,NA,Not applicable: no incremental loss,-0.8947368421052632,0,0
ls,2y,13,2004,2004,2005,TRUE,-0.8947368421052632,2005,-0.9633261235279981,0.9633261235279981,1,0.0685892814227349,-0.9633261235279981,0,0,No recovery,-0.9290314828166306,NA,NA,Not observed before next drought,-0.9082063081200269,-0.013469466014763731,0.013469466014763731
ls,2y,14,2006,2006,2007,TRUE,-0.9633261235279981,2007,-1,1,1,0.03667387647200193,-1,0,0,No recovery,-0.981663061763999,NA,NA,Not observed before next drought,-0.9704397981254506,-0.007113674597452491,0.007113674597452491
