scenario_id,status,fail_day,failure_reason,trait_case,state_case,background_mode,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,initial_leaf,initial_root,initial_sapwood,initial_heartwood,initial_height,initial_living_carbon,initial_structural_carbon,initial_total_carbon,final_leaf,final_root,final_sapwood,final_heartwood,final_height,final_storage,final_living_carbon,final_structural_carbon,final_total_carbon,net_living_carbon_change,net_total_carbon_change,cumulative_npp,cumulative_positive_npp,cumulative_structural_allocation,cumulative_unmet_storage_deficit,cumulative_leaf_starvation_loss,cumulative_root_starvation_loss,cumulative_sapwood_starvation_loss,cumulative_sapwood_to_heartwood_starvation,cumulative_starvation_carbon_loss,cumulative_unpaid_carbon_deficit,cumulative_leaf_turnover_loss,cumulative_root_turnover_loss,cumulative_sapwood_turnover_loss,cumulative_storage_turnover_loss,cumulative_heartwood_turnover_loss,cumulative_sapwood_to_heartwood_turnover,cumulative_total_sapwood_to_heartwood,cumulative_turnover_carbon_loss,final_leaf_root_residual,final_pipe_residual,final_storage_fraction_total,final_storage_fraction_living,max_storage_fraction_total,max_storage_fraction_living,structural_fraction_of_positive_npp,max_abs_structural_balance_error,max_abs_storage_balance_error,max_abs_whole_plant_balance_error,min_living_pool,min_living_carbon,max_daily_allocation_observed,max_daily_demand_observed,days_with_allocation,days_with_unmet_storage_deficit,days_with_turnover,days_with_storage_above_10pct_living,days_with_storage_above_50pct_living,days_with_storage_above_100pct_living
12288,PASS,0,OK,4,4,1,0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,0.77386753112697726,0.80079990516604260,10.246390707752120,24.524480259205387,11.778200056556097,0.0000000000000000,11.821058144045139,36.345538403250529,36.345538403250529,-1.9789418559548615,-2.4544615967494678,4.9999999999998375,4.9999999999998375,9.9999999999986819,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.3575952396370790,3.6030290446242850,6.0183175716934985,0.0000000000000000,1.4938373124882656,6.0183175716934985,6.0183175716934985,7.4544615967496526,-0.26932374039065343E-1,-4.6327156845176081,0.0000000000000000,0.0000000000000000,0.12886597938144331,0.36231884057971014,1.9999999999998015,0.34694469519536142E-17,0.0000000000000000,0.14803262782248083E-13,0.77386753112697726,11.821058144045139,0.17771751244098265E-1,0.59302802306045357E-1,3650,0,3650,244,0,0
12289,PASS,0,OK,4,4,1,0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,0.77386753112697726,0.80079990516604260,10.246390707752120,24.524480259205387,11.778200056556097,0.0000000000000000,11.821058144045139,36.345538403250529,36.345538403250529,-1.9789418559548615,-2.4544615967494678,4.9999999999998375,4.9999999999998375,9.9999999999986819,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.3575952396370790,3.6030290446242850,6.0183175716934985,0.0000000000000000,1.4938373124882656,6.0183175716934985,6.0183175716934985,7.4544615967496526,-0.26932374039065343E-1,-4.6327156845176081,0.0000000000000000,0.0000000000000000,0.12886597938144331,0.36231884057971014,1.9999999999998015,0.34694469519536142E-17,0.0000000000000000,0.14803262782248083E-13,0.77386753112697726,11.821058144045139,0.17771751244098265E-1,0.59302802306045357E-1,3650,0,3650,244,0,0
12290,PASS,0,OK,4,4,1,0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,0.77386753112697726,0.80079990516604260,10.246390707752120,24.524480259205387,11.778200056556097,0.0000000000000000,11.821058144045139,36.345538403250529,36.345538403250529,-1.9789418559548615,-2.4544615967494678,4.9999999999998375,4.9999999999998375,9.9999999999986819,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.3575952396370790,3.6030290446242850,6.0183175716934985,0.0000000000000000,1.4938373124882656,6.0183175716934985,6.0183175716934985,7.4544615967496526,-0.26932374039065343E-1,-4.6327156845176081,0.0000000000000000,0.0000000000000000,0.12886597938144331,0.36231884057971014,1.9999999999998015,0.34694469519536142E-17,0.0000000000000000,0.14803262782248083E-13,0.77386753112697726,11.821058144045139,0.17771751244098265E-1,0.59302802306045357E-1,3650,0,3650,244,0,0
12291,PASS,0,OK,4,4,1,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,2.7573224083357499,2.7574492950729308,25.949317349948014,28.787681610032870,12.897098282067235,0.0000000000000000,31.464089053356695,60.251770663389564,60.251770663389564,17.664089053356694,21.451770663389567,34.999999999999758,34.999999999999758,40.000000000000860,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,5.5885821556525546,6.3671697133814442,10.380159077609118,0.0000000000000000,1.5924774675762428,10.380159077609118,10.380159077609118,13.548229336610234,-0.12688673718086463E-3,0.89542773855721691,0.0000000000000000,0.0000000000000000,0.12886597938144331,0.36231884057971014,1.1428571428571752,0.34694469519536142E-17,0.0000000000000000,0.16637732858093557E-13,0.80000000000000004,13.800000000000001,0.21914857713553938E-1,0.59302802306045357E-1,3650,0,3650,455,0,0
12292,PASS,0,OK,4,4,1,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,2.7573224083357499,2.7574492950729308,25.949317349948014,28.787681610032870,12.897098282067235,0.0000000000000000,31.464089053356695,60.251770663389564,60.251770663389564,17.664089053356694,21.451770663389567,34.999999999999758,34.999999999999758,40.000000000000860,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,5.5885821556525546,6.3671697133814442,10.380159077609118,0.0000000000000000,1.5924774675762428,10.380159077609118,10.380159077609118,13.548229336610234,-0.12688673718086463E-3,0.89542773855721691,0.0000000000000000,0.0000000000000000,0.12886597938144331,0.36231884057971014,1.1428571428571752,0.34694469519536142E-17,0.0000000000000000,0.16637732858093557E-13,0.80000000000000004,13.800000000000001,0.21914857713553938E-1,0.59302802306045357E-1,3650,0,3650,455,0,0
12293,PASS,0,OK,4,4,1,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,2.7573224083357499,2.7574492950729308,25.949317349948014,28.787681610032870,12.897098282067235,0.0000000000000000,31.464089053356695,60.251770663389564,60.251770663389564,17.664089053356694,21.451770663389567,34.999999999999758,34.999999999999758,40.000000000000860,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,5.5885821556525546,6.3671697133814442,10.380159077609118,0.0000000000000000,1.5924774675762428,10.380159077609118,10.380159077609118,13.548229336610234,-0.12688673718086463E-3,0.89542773855721691,0.0000000000000000,0.0000000000000000,0.12886597938144331,0.36231884057971014,1.1428571428571752,0.34694469519536142E-17,0.0000000000000000,0.16637732858093557E-13,0.80000000000000004,13.800000000000001,0.21914857713553938E-1,0.59302802306045357E-1,3650,0,3650,455,0,0
12294,PASS,0,OK,4,4,1,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,2.7573224083357499,2.7574492950729308,25.949317349948014,28.787681610032870,12.897098282067235,0.0000000000000000,31.464089053356695,60.251770663389564,60.251770663389564,17.664089053356694,21.451770663389567,34.999999999999758,34.999999999999758,40.000000000000860,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,5.5885821556525546,6.3671697133814442,10.380159077609118,0.0000000000000000,1.5924774675762428,10.380159077609118,10.380159077609118,13.548229336610234,-0.12688673718086463E-3,0.89542773855721691,0.0000000000000000,0.0000000000000000,0.12886597938144331,0.36231884057971014,1.1428571428571752,0.34694469519536142E-17,0.0000000000000000,0.16637732858093557E-13,0.80000000000000004,13.800000000000001,0.21914857713553938E-1,0.59302802306045357E-1,3650,0,3650,455,0,0
12295,PASS,0,OK,4,4,1,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,2.7573224083357499,2.7574492950729308,25.949317349948014,28.787681610032870,12.897098282067235,0.0000000000000000,31.464089053356695,60.251770663389564,60.251770663389564,17.664089053356694,21.451770663389567,34.999999999999758,34.999999999999758,40.000000000000860,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,5.5885821556525546,6.3671697133814442,10.380159077609118,0.0000000000000000,1.5924774675762428,10.380159077609118,10.380159077609118,13.548229336610234,-0.12688673718086463E-3,0.89542773855721691,0.0000000000000000,0.0000000000000000,0.12886597938144331,0.36231884057971014,1.1428571428571752,0.34694469519536142E-17,0.0000000000000000,0.16637732858093557E-13,0.80000000000000004,13.800000000000001,0.21914857713553938E-1,0.59302802306045357E-1,3650,0,3650,455,0,0
12296,PASS,0,OK,4,4,1,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,5.0480618371667729,5.0480824000769600,49.118572015862711,33.118664535874103,13.991024414366027,8.0732944135428770,59.214716253106445,92.333380788980548,100.40667520252343,45.414716253106448,61.606675202523434,79.999999999997399,79.999999999997399,76.926705586458951,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,8.0012346573401221,8.7198585789166891,14.790896097095656,0.0000000000000000,1.6722315612214984,14.790896097095656,14.790896097095656,18.393324797478254,-0.20562910187038597E-4,4.4052188624063859,0.80405953062969049E-1,0.13633932448539507,0.15911112106459660,0.40568676584162788,0.96158381983076813,0.69388939039072284E-17,0.0000000000000000,0.34668448667396490E-13,0.80000000000000004,13.800000000000001,0.29441871099353555E-1,0.59302802306045357E-1,3650,0,3650,3650,0,0
12297,PASS,0,OK,4,4,1,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,5.0480618371667729,5.0480824000769600,49.118572015862711,33.118664535874103,13.991024414366027,8.0732944135428770,59.214716253106445,92.333380788980548,100.40667520252343,45.414716253106448,61.606675202523434,79.999999999997399,79.999999999997399,76.926705586458951,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,8.0012346573401221,8.7198585789166891,14.790896097095656,0.0000000000000000,1.6722315612214984,14.790896097095656,14.790896097095656,18.393324797478254,-0.20562910187038597E-4,4.4052188624063859,0.80405953062969049E-1,0.13633932448539507,0.15911112106459660,0.40568676584162788,0.96158381983076813,0.69388939039072284E-17,0.0000000000000000,0.34668448667396490E-13,0.80000000000000004,13.800000000000001,0.29441871099353555E-1,0.59302802306045357E-1,3650,0,3650,3650,0,0
12298,PASS,0,OK,4,4,1,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,5.0480618371667729,5.0480824000769600,49.118572015862711,33.118664535874103,13.991024414366027,8.0732944135428770,59.214716253106445,92.333380788980548,100.40667520252343,45.414716253106448,61.606675202523434,79.999999999997399,79.999999999997399,76.926705586458951,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,8.0012346573401221,8.7198585789166891,14.790896097095656,0.0000000000000000,1.6722315612214984,14.790896097095656,14.790896097095656,18.393324797478254,-0.20562910187038597E-4,4.4052188624063859,0.80405953062969049E-1,0.13633932448539507,0.15911112106459660,0.40568676584162788,0.96158381983076813,0.69388939039072284E-17,0.0000000000000000,0.34668448667396490E-13,0.80000000000000004,13.800000000000001,0.29441871099353555E-1,0.59302802306045357E-1,3650,0,3650,3650,0,0
12299,PASS,0,OK,4,4,1,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,5.0480618371667729,5.0480824000769600,49.118572015862711,33.118664535874103,13.991024414366027,8.0732944135428770,59.214716253106445,92.333380788980548,100.40667520252343,45.414716253106448,61.606675202523434,79.999999999997399,79.999999999997399,76.926705586458951,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,8.0012346573401221,8.7198585789166891,14.790896097095656,0.0000000000000000,1.6722315612214984,14.790896097095656,14.790896097095656,18.393324797478254,-0.20562910187038597E-4,4.4052188624063859,0.80405953062969049E-1,0.13633932448539507,0.15911112106459660,0.40568676584162788,0.96158381983076813,0.69388939039072284E-17,0.0000000000000000,0.34668448667396490E-13,0.80000000000000004,13.800000000000001,0.29441871099353555E-1,0.59302802306045357E-1,3650,0,3650,3650,0,0
12300,PASS,0,OK,4,4,1,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,38.799999999999997,5.0480618371667729,5.0480824000769600,49.118572015862711,33.118664535874103,13.991024414366027,8.0732944135428770,59.214716253106445,92.333380788980548,100.40667520252343,45.414716253106448,61.606675202523434,79.999999999997399,79.999999999997399,76.926705586458951,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,8.0012346573401221,8.7198585789166891,14.790896097095656,0.0000000000000000,1.6722315612214984,14.790896097095656,14.790896097095656,18.393324797478254,-0.20562910187038597E-4,4.4052188624063859,0.80405953062969049E-1,0.13633932448539507,0.15911112106459660,0.40568676584162788,0.96158381983076813,0.69388939039072284E-17,0.0000000000000000,0.34668448667396490E-13,0.80000000000000004,13.800000000000001,0.29441871099353555E-1,0.59302802306045357E-1,3650,0,3650,3650,0,0
12301,PASS,0,OK,4,4,1,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.0000000000000000,0.0000000000000000,4.7536448301619654,23.771410581413118,11.320904117649293,0.0000000000000000,4.7536448301619654,28.525055411575082,28.525055411575082,-9.0463551698380353,-5.2749445884249155,-4.9999999999998375,0.0000000000000000,0.0000000000000000,4.9999999999998375,0.52570727858958588,1.1364830797582814,1.6666666666667156,1.6666666666667156,1.6621903583478674,3.3378096416522793,0.27429272141041217,1.8635169202417168,3.5796885031718584,0.0000000000000000,1.4749445884270267,3.5796885031718584,5.2463551698385293,3.6127542300791466,0.0000000000000000,-6.7183960302266401,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11785277614917433E-13,0.0000000000000000,4.7536448301619654,0.0000000000000000,0.34740915094949615E-1,0,3650,3650,0,0,0
12302,PASS,0,OK,4,4,1,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.0000000000000000,0.0000000000000000,4.7536448301619654,23.771410581413118,11.320904117649293,0.0000000000000000,4.7536448301619654,28.525055411575082,28.525055411575082,-9.0463551698380353,-5.2749445884249155,-4.9999999999998375,0.0000000000000000,0.0000000000000000,4.9999999999998375,0.52570727858958588,1.1364830797582814,1.6666666666667156,1.6666666666667156,1.6621903583478674,3.3378096416522793,0.27429272141041217,1.8635169202417168,3.5796885031718584,0.0000000000000000,1.4749445884270267,3.5796885031718584,5.2463551698385293,3.6127542300791466,0.0000000000000000,-6.7183960302266401,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11785277614917433E-13,0.0000000000000000,4.7536448301619654,0.0000000000000000,0.34740915094949615E-1,0,3650,3650,0,0,0
12303,PASS,0,OK,4,4,1,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.0000000000000000,0.0000000000000000,4.7536448301619654,23.771410581413118,11.320904117649293,0.0000000000000000,4.7536448301619654,28.525055411575082,28.525055411575082,-9.0463551698380353,-5.2749445884249155,-4.9999999999998375,0.0000000000000000,0.0000000000000000,4.9999999999998375,0.52570727858958588,1.1364830797582814,1.6666666666667156,1.6666666666667156,1.6621903583478674,3.3378096416522793,0.27429272141041217,1.8635169202417168,3.5796885031718584,0.0000000000000000,1.4749445884270267,3.5796885031718584,5.2463551698385293,3.6127542300791466,0.0000000000000000,-6.7183960302266401,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11785277614917433E-13,0.0000000000000000,4.7536448301619654,0.0000000000000000,0.34740915094949615E-1,0,3650,3650,0,0,0
12304,PASS,0,OK,4,4,1,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.0000000000000000,0.0000000000000000,4.7536448301619654,23.771410581413118,11.320904117649293,0.0000000000000000,4.7536448301619654,28.525055411575082,28.525055411575082,-9.0463551698380353,-5.2749445884249155,-4.9999999999998375,0.0000000000000000,0.0000000000000000,4.9999999999998375,0.52570727858958588,1.1364830797582814,1.6666666666667156,1.6666666666667156,1.6621903583478674,3.3378096416522793,0.27429272141041217,1.8635169202417168,3.5796885031718584,0.0000000000000000,1.4749445884270267,3.5796885031718584,5.2463551698385293,3.6127542300791466,0.0000000000000000,-6.7183960302266401,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11785277614917433E-13,0.0000000000000000,4.7536448301619654,0.0000000000000000,0.34740915094949615E-1,0,3650,3650,0,0,0
12305,PASS,0,OK,4,4,1,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.0000000000000000,0.0000000000000000,4.7536448301619654,23.771410581413118,11.320904117649293,0.0000000000000000,4.7536448301619654,28.525055411575082,28.525055411575082,-9.0463551698380353,-5.2749445884249155,-4.9999999999998375,0.0000000000000000,0.0000000000000000,4.9999999999998375,0.52570727858958588,1.1364830797582814,1.6666666666667156,1.6666666666667156,1.6621903583478674,3.3378096416522793,0.27429272141041217,1.8635169202417168,3.5796885031718584,0.0000000000000000,1.4749445884270267,3.5796885031718584,5.2463551698385293,3.6127542300791466,0.0000000000000000,-6.7183960302266401,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11785277614917433E-13,0.0000000000000000,4.7536448301619654,0.0000000000000000,0.34740915094949615E-1,0,3650,3650,0,0,0
12306,PASS,0,OK,4,4,1,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.65611774694719835E-1,0.24604415510519967,6.0650988657329217,22.506242104109745,11.324575658974306,0.0000000000000000,6.3767547955328414,28.882996899642585,28.882996899642585,-7.4232452044671593,-4.9170031003574124,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.73438822530527881,2.7539558448948007,3.9349011342670797,0.0000000000000000,1.4286590301572644,3.9349011342670797,3.9349011342670797,4.9170031003573564,-0.18043238041047982,-7.7817728827738968,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.65611774694719835E-1,6.3767547955328414,0.0000000000000000,0.34740915094949615E-1,0,0,3650,0,0,0
12307,PASS,0,OK,4,4,1,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.65611774694719835E-1,0.24604415510519967,6.0650988657329217,22.506242104109745,11.324575658974306,0.0000000000000000,6.3767547955328414,28.882996899642585,28.882996899642585,-7.4232452044671593,-4.9170031003574124,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.73438822530527881,2.7539558448948007,3.9349011342670797,0.0000000000000000,1.4286590301572644,3.9349011342670797,3.9349011342670797,4.9170031003573564,-0.18043238041047982,-7.7817728827738968,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.65611774694719835E-1,6.3767547955328414,0.0000000000000000,0.34740915094949615E-1,0,0,3650,0,0,0
12308,PASS,0,OK,4,4,1,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.65611774694719835E-1,0.24604415510519967,6.0650988657329217,22.506242104109745,11.324575658974306,0.0000000000000000,6.3767547955328414,28.882996899642585,28.882996899642585,-7.4232452044671593,-4.9170031003574124,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.73438822530527881,2.7539558448948007,3.9349011342670797,0.0000000000000000,1.4286590301572644,3.9349011342670797,3.9349011342670797,4.9170031003573564,-0.18043238041047982,-7.7817728827738968,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.65611774694719835E-1,6.3767547955328414,0.0000000000000000,0.34740915094949615E-1,0,0,3650,0,0,0
12309,PASS,0,OK,4,4,1,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.65611774694719835E-1,0.24604415510519967,6.0650988657329217,22.506242104109745,11.324575658974306,0.0000000000000000,6.3767547955328414,28.882996899642585,28.882996899642585,-7.4232452044671593,-4.9170031003574124,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.73438822530527881,2.7539558448948007,3.9349011342670797,0.0000000000000000,1.4286590301572644,3.9349011342670797,3.9349011342670797,4.9170031003573564,-0.18043238041047982,-7.7817728827738968,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.65611774694719835E-1,6.3767547955328414,0.0000000000000000,0.34740915094949615E-1,0,0,3650,0,0,0
12310,PASS,0,OK,4,4,1,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.65611774694719835E-1,0.24604415510519967,6.0650988657329217,22.506242104109745,11.324575658974306,0.0000000000000000,6.3767547955328414,28.882996899642585,28.882996899642585,-7.4232452044671593,-4.9170031003574124,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.73438822530527881,2.7539558448948007,3.9349011342670797,0.0000000000000000,1.4286590301572644,3.9349011342670797,3.9349011342670797,4.9170031003573564,-0.18043238041047982,-7.7817728827738968,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.65611774694719835E-1,6.3767547955328414,0.0000000000000000,0.34740915094949615E-1,0,0,3650,0,0,0
12311,PASS,0,OK,4,4,1,0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.64879894476961231,0.70581048178785588,8.0011922865234482,23.110889409192406,11.519181651128996,0.0000000000000000,9.3558017130809166,32.466691122273325,32.466691122273325,-4.4441982869190841,-1.3333088777266724,4.9999999999998375,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.5929455088678968,3.2963545917627934,4.5548981862883604,0.0000000000000000,1.4440087770959937,4.5548981862883604,4.5548981862883604,6.3333088777266822,-0.57011537018243574E-1,-3.3279692036347237,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.12700994769798690E-13,0.57369551906692062,9.3558017130809166,0.13698630136986301E-2,0.34740915094949615E-1,3650,0,3650,0,0,0
12312,PASS,0,OK,4,4,1,0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.80000000000000004,3.0000000000000000,10.000000000000000,20.000000000000000,11.435634517377730,13.800000000000001,33.799999999999997,33.799999999999997,0.64879894476961231,0.70581048178785588,8.0011922865234482,23.110889409192406,11.519181651128996,0.0000000000000000,9.3558017130809166,32.466691122273325,32.466691122273325,-4.4441982869190841,-1.3333088777266724,4.9999999999998375,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.5929455088678968,3.2963545917627934,4.5548981862883604,0.0000000000000000,1.4440087770959937,4.5548981862883604,4.5548981862883604,6.3333088777266822,-0.57011537018243574E-1,-3.3279692036347237,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.12700994769798690E-13,0.57369551906692062,9.3558017130809166,0.13698630136986301E-2,0.34740915094949615E-1,3650,0,3650,0,0,0
